the_geom,Longitude,Latitude,Agent Key,key,Name,Address,City,State,Zip,Outlet Type,Status,Phone,Directions,GlobalID,ObjectID
POINT (-79.964387742581 40.340657567681),-79.96438774,40.34065757,,,AAA EAST CENTRAL PLEASANT HL,9 CLAIRTON BLVD,PITTSBURGH,PA,15236-3935,F,-1,4126556100,"http://maps.google.com/maps?q=40.34065757,-79.96438774",{F39B81FB-3C61-4482-86DE-1E8AA7853CC4},"20,692"
POINT (-79.808732026978 40.337482974505),-79.80873203,40.33748297,,,AAA EAST CENTRAL WHITEOAK,2001 LINCOLN WAY UNIT 160,WHITE OAK,PA,15131-2419,F,-1,4126753400,"http://maps.google.com/maps?q=40.33748297,-79.80873203",{1BE1A5B7-BD47-47AF-8EE1-279A05FB7EB1},"20,684"
POINT (-79.825954744997 40.308279335187),-79.82595474,40.30827934,779,"1,084",R C WALTER AND SONS,1441 BOSTON HOLLOW RD,BOSTON,PA,15135,D,-1,4127515500,"http://maps.google.com/maps?q=40.30827934,-79.82595474",{4B91FBC5-A3E7-4149-A288-3C20128F961D},"16,565"
POINT (-79.890650192746 40.48877645971),-79.89065019,40.48877646,"1,072","5,434",DUNHAMS SPORTS 29,972 FREEPORT RD SPACE 127,PITTSBURGH,PA,15238,D,-1,4127840700,"http://maps.google.com/maps?q=40.48877646,-79.89065019",{5054E274-57E1-4893-94FC-EFA5D21F9FE6},"18,071"
POINT (-80.172146849591 40.453550676781),-80.17214685,40.45355068,697,744,DICKS SPORTING GOODS 42,5000 ROBINSON TWN CTR,PITTSBURGH,PA,15205,D,-1,4127871330,"http://maps.google.com/maps?q=40.45355068,-80.17214685",{868CB145-7276-4C66-AB16-B2366881E9F3},"16,527"
POINT (-80.177257727263 40.448368928693),-80.17725773,40.44836893,50,203,WAL MART 2300,250 SUMMIT PARK DRIVE,PITTSBURGH,PA,15275,D,-1,4127889079,"http://maps.google.com/maps?q=40.44836893,-80.17725773",{6DA4914C-19C8-42DD-BAB0-CDF3480A3221},"16,244"
POINT (-79.783846615804 40.48863056318),-79.78384662,40.48863056,528,"1,085",R F JACKSON AND SON,3364 UNIVERSAL ROAD,PITTSBURGH,PA,15235,D,-1,4127933510,"http://maps.google.com/maps?q=40.48863056,-79.78384662",{8D8E49A1-8FA9-496D-B248-E6ED871D7771},"16,461"
POINT (-80.164475391575 40.452357239158),-80.16447539,40.45235724,,,AAA EAST CENTRAL ROBINSON,1760 PARK MANOR BLVD,PITTSBURGH,PA,15205-4807,F,-1,4128092800,"http://maps.google.com/maps?q=40.45235724,-80.16447539",{27273170-63E8-4212-9A8E-62EB0F100B77},"20,686"
POINT (-79.821725503589 40.38653740904),-79.8217255,40.38653741,50,235,WAL MART 2588,100 WAL MART DR,NORTH VERSAILLES,PA,15137,D,-1,4128160301,"http://maps.google.com/maps?q=40.38653741,-79.8217255",{1D9E31AE-8A94-42DD-8C38-E8081E9A5096},"15,905"
POINT (-79.788735660806 40.372147188848),-79.78873566,40.37214719,"1,072","5,435",DUNHAMS SPORTS 94,1701 LINCOLN HWY,NORTH VERSAILLES,PA,15137,D,-1,4128298066,"http://maps.google.com/maps?q=40.37214719,-79.78873566",{C2D89E40-908C-467C-8F3D-D63EE2EE2C5E},"18,072"
POINT (-80.02521980938 40.337273681086),-80.02521981,40.33727368,50,309,WAL MART 5381,5055 LIBRARY ROAD,BETHEL PARK,PA,15102,D,-1,4128310459,"http://maps.google.com/maps?q=40.33727368,-80.02521981",{C85B78E3-DD81-459A-85A5-203F175BC2D5},"16,168"
POINT (-80.053275773145 40.341991643006),-80.05327577,40.34199164,697,746,DICKS SPORTING GOODS 638,301 SOUTH HILLS VLG SUITE 201,UPPER ST CLAIR,PA,15241,D,-1,4128315570,"http://maps.google.com/maps?q=40.34199164,-80.05327577",{940BE458-DED5-4458-B38D-7971DA69F8B9},"16,536"
POINT (-80.053401662151 40.344338603814),-80.05340166,40.3443386,,,AAA EAST CENTRAL SOUTH HLS,160 FORT COUCH RD,PITTSBURGH,PA,15241-1032,F,-1,4128335203,"http://maps.google.com/maps?q=40.3443386,-80.05340166",{7F129A65-C3EF-4831-A87A-8B1AC67727FB},"20,693"
POINT (-79.790985052159 40.434873766325),-79.79098505,40.43487377,"1,072","1,860",DUNHAM'S SPORTS 17,3700 WILLIAM PENN HWY,MONROEVILLE,PA,15146,D,-1,4128565078,"http://maps.google.com/maps?q=40.43487377,-79.79098505",{D9DAF5EB-3270-4F8E-974E-C89445465288},"16,649"
POINT (-79.756102813906 40.435526987688),-79.75610281,40.43552699,,,AAA EAST CENTRAL MONROEVLL,2725 MOSSIDE BLVD,MONROEVILLE,PA,15146-2741,F,-1,4128584640,"http://maps.google.com/maps?q=40.43552699,-79.75610281",{11DFF021-BEFB-488E-BB49-E9A3B25AC0C7},"20,683"
POINT (-80.223431992555 40.516239999098),-80.22343199,40.51624,50,"2,094",WAL MART 4644,7500 UNIVERSITY BLVD,MOON,PA,15108,D,-1,4128930143,"http://maps.google.com/maps?q=40.51624,-80.22343199",{1F6DA018-17B4-4CC6-A56A-30D39D84F89B},"16,752"
POINT (-77.817454046632 40.819034547288),-77.81745405,40.81903455,641,"1,629",TCO FLY SHOP STATE COLLEGE,2030 E COLLEGE AVE,STATE COLLEGE,PA,16801,F,-1,4200587857,"http://maps.google.com/maps?q=40.81903455,-77.81745405",{6DACE57B-050A-4A1E-A08F-AB2D5D192B9C},"16,927"
POINT (-81.063924849046 41.371314706001),-81.06392485,41.37131471,,"5,594",MB MARINE AND OUTDOOR SUPPLY,18305 MADISON RD,MIDDLEFIELD,OH,44062,G,-1,4403130021,"http://maps.google.com/maps?q=41.37131471,-81.06392485",{3ABE70DB-7E14-498A-92CA-B440B91350D4},"21,410"
POINT (-81.072946137168 41.462593046927),-81.07294614,41.46259305,922,"1,705",GREAT LAKES OUTDOOR SUPPLY INC,14855 North State Ave,MIDDLEFIELD,OH,44062,G,-1,4406329151,"http://maps.google.com/maps?q=41.46259305,-81.07294614",{266D9601-3218-47B1-AE58-BF4393EF3717},"16,605"
POINT (-82.011440999617 41.46761300012),-82.011441,41.467613,263,"2,088",CABELAS OH,35685 CHESTER RD,AVON,OH,44011,D,-1,4407235600,"http://maps.google.com/maps?q=41.467613,-82.011441",{A1AA7E2D-0AB6-47AB-A1A4-409EB3EEEAF6},"16,748"
POINT (-79.084208935601 41.307302705099),-79.08420894,41.30730271,172,646,CAMPERS PARADISE,37 STEELE DR,SIGEL,PA,15860,F,-1,4418033342,"http://maps.google.com/maps?q=41.30730271,-79.08420894",{93E8F027-0E65-425F-BF95-307F76D19DB7},"16,830"
POINT (-76.508327893956 40.452563008889),-76.50832789,40.45256301,399,939,LICKDALE CAMPGROUND,11 LICKDALE ROAD,JONESTOWN,PA,17038,F,-1,4547505063,"http://maps.google.com/maps?q=40.45256301,-76.50832789",{3ED6A72C-9BB1-4651-A926-77C5719DA5F4},"16,867"
POINT (-79.339027964128 41.877623544935),-79.33902796,41.87762354,"1,304","2,168",CONNIE S NOTARY SERVICE,2070 MATTHEWS RUN RD,YOUNGSVILLE,PA,16371,F,-1,4564300994,"http://maps.google.com/maps?q=41.87762354,-79.33902796",{913D5A2F-4DE0-45B9-98A6-10FB1CA84E66},"16,837"
POINT (-75.831484340657 41.484094814322),-75.83148434,41.48409481,,"5,633",Dave's Firearms and Fishing Shop,1932 SR 307,DALTON,PA,18414,D,-1,4601055024,"https://www.google.com/maps/dir//41.48409481,-75.83148434/",{5EFF16BF-5BAB-4A34-8256-A6DDB6F5C22D},"23,652"
POINT (-79.793448795013 42.254149166133),-79.7934488,42.25414917,"1,253","2,102",NORTH EAST MARINE SVC INC,11950 LAKE RD,NORTH EAST,PA,16428,F,-1,4650456822,"http://maps.google.com/maps?q=42.25414917,-79.7934488",{A1AF6D93-D3CE-4D10-A637-8BD12DF6ACA0},"16,875"
POINT (-79.803282777294 40.562938050129),-79.80328278,40.56293805,50,301,WAL MART 3838,2010 VILLAGE CENTER DRIVE,TARENTUM,PA,15084,D,-1,4792042224,"http://maps.google.com/maps?q=40.56293805,-79.80328278",{DEAD7B79-1175-4AE4-B44C-6BCEC82F01CF},"16,288"
POINT (-75.598365569496 40.769129461298),-75.59836557,40.76912946,"1,172","2,000",ARCHERY ADDICTIONS LTD,400 INTERCHANGE ROAD,LEHIGHTON,PA,18235,D,-1,4846234900,"http://maps.google.com/maps?q=40.76912946,-75.59836557",{9D8BB92E-DBEE-4E0F-97B9-9BAC6CAF5116},"16,705"
POINT (-76.009757532158 40.564123643807),-76.00975753,40.56412364,50,"1,892",WAL MART 4612,1800 TILDEN RIDGE,HAMBURG,PA,19526,D,-1,4846684001,"http://maps.google.com/maps?q=40.56412364,-76.00975753",{ECED1B47-943C-4E68-BADD-A9EB4BC3A9F7},"16,203"
POINT (-75.977410690878 39.796266544039),-75.97741069,39.79626654,50,"1,938",WAL MART 5795,800 COMMONS DRIVE,OXFORD,PA,19363,D,-1,4847027206,"http://maps.google.com/maps?q=39.79626654,-75.97741069",{B5CD272D-73B1-4863-8A77-659DB1DEB407},"16,237"
POINT (-75.392294391515 40.08814127537),-75.39229439,40.08814128,697,"2,022",DICKS SPORTING GOODS 1110,160 N GULPH RD STE 4000,KING OF PRUSSIA,PA,19406,D,-1,4847510071,"http://maps.google.com/maps?q=40.08814128,-75.39229439",{22813CE9-59F3-4F43-945D-CCBD25B0176F},"16,124"
POINT (-75.561022303097 40.566081686965),-75.5610223,40.56608169,697,"2,081",DICKS SPORTING GOODS 1169,"707 NORTH KROCKS RD, SUITE 101",ALLENTOWN,PA,18106,D,-1,4848669428,"http://maps.google.com/maps?q=40.56608169,-75.5610223",{DF48F46F-4BA7-4CA1-9F8F-8C7B1079A8A1},"16,746"
POINT (-75.630860175555 40.022584351078),-75.63086018,40.02258435,50,181,WAL MART 2167,270 INDIAN RUN STREET,EXTON,PA,19341,D,-1,4848759053,"http://maps.google.com/maps?q=40.02258435,-75.63086018",{B442CDB5-E344-4868-8489-766F40FC2076},"16,196"
POINT (-75.487714398598 41.77905440378),-75.4877144,41.7790544,"1,188","2,019",LONG JOHNS BAIT BARN,148 BENNETT RD,Union Dale,PA,18470,F,-1,4849811740,"http://maps.google.com/maps?q=41.7790544,-75.4877144",{9C8D34E9-7CDC-4602-AB2A-D10DA9983A64},"16,865"
POINT (-76.111327500898 40.785121489096),-76.1113275,40.78512149,640,"1,200",TARCS BAIT AND TACKLE SHOP,151 LOCUST LAKE RD,BARNESVILLE,PA,18214,F,-1,5121758105,"http://maps.google.com/maps?q=40.78512149,-76.1113275",{0874DE0E-EB0D-42D4-BAAD-5A8DBE9E7D9A},"16,928"
POINT (-79.136200407703 39.918836580668),-79.13620041,39.91883658,"1,331","2,204",HOOVERS OUTFITTING,2099 GARRETT RD,ROCKWOOD,PA,15557,D,-1,5364967793,"http://maps.google.com/maps?q=39.91883658,-79.13620041",{3E5E1D54-CC5A-42D9-863D-5FC1E6E39E24},"16,849"
POINT (-77.129258813667 40.149792207924),-77.12925881,40.14979221,"1,089","1,895",GETTY FOOD MART,101 W 1ST STREET,BOILING SPRINGS,PA,17007,F,-1,5385461406,"http://maps.google.com/maps?q=40.14979221,-77.12925881",{F4137FC1-7C4E-460B-BB84-F96A1E8F3A74},"16,845"
POINT (-75.142774998262 40.36411908918),-75.142775,40.36411909,219,695,DAVES SPORT CENTER INC,1127 N EASTON RD,DOYLESTOWN,PA,18901,F,-1,5401306874,"http://maps.google.com/maps?q=40.36411909,-75.142775",{DDF6EF7E-6587-4467-B053-F717E3558B9A},"16,840"
POINT (-77.405795566401 40.168074623886),-77.40579557,40.16807462,,"5,672",Grady's Air Gun World,111 Fairfield Street,Newville,PA,17241,D,-1,5415987305,"https://www.google.com/maps/dir//40.16807462,-77.40579557/",{D0F0F53F-8D5D-4C13-8AD8-81450136110A},"23,659"
POINT (-79.810345659943 40.540703661677),-79.81034566,40.54070366,,"5,671",Harmar Bait and Tackle,"1331 Freeport Road, Ste 100",Cheswick,PA,15024,G,-1,5457455245,"https://www.google.com/maps/dir//40.54070366,-79.81034566/",{6A82B113-88B6-4D03-85CA-2DD42044D7CE},"23,658"
POINT (-78.096816613585 40.40100230587),-78.09681661,40.40100231,573,"1,097",SEVEN POINTS BAIT AND GROCERY,5942 SEVEN POINTS RD,HESSTON,PA,16647,F,-1,5458757838,"http://maps.google.com/maps?q=40.40100231,-78.09681661",{2EF45B08-1E41-4143-8256-93DAC1B7C740},"16,904"
POINT (-76.304440247343 40.375320561016),-76.30444025,40.37532056,391,927,LAUCKS SPORTING GOODS,26 W MAIN AVENUE,MYERSTOWN,PA,17067,F,-1,5549128744,"http://maps.google.com/maps?q=40.37532056,-76.30444025",{BDBF51B0-64DD-4E04-A4E4-897AAA160EAA},"16,863"
POINT (-75.471843707065 40.339474315275),-75.47184371,40.33947432,"1,200","2,034",SUNOCO OF GREEN LANE,112 GRAVEL PIKE,GREEN LANE,PA,18054,F,-1,5649326273,"http://maps.google.com/maps?q=40.33947432,-75.47184371",{B3199130-8111-4392-ACAD-EFE88CD712D8},"16,918"
POINT (-75.714973228294 41.733438352306),-75.71497323,41.73343835,"1,223","2,064",ACRE LAKE STORE,10105 STATE ROUTE 106,KINGSLEY,PA,18826,F,-1,5699402736,"http://maps.google.com/maps?q=41.73343835,-75.71497323",{321F7CDB-A79E-45B3-B9A0-4F02727D7BC6},"16,822"
POINT (-75.181015081554 41.462405521036),-75.18101508,41.46240552,698,"1,276",WALLENPAUPACK SPORT SHOP,30 WELLWOOD AVE,HAWLEY,PA,18428,D,-1,5702264797,"http://maps.google.com/maps?q=41.46240552,-75.18101508",{41A8BA01-E398-43E8-8002-BA3491FB9B89},"16,542"
POINT (-76.306283939751 41.843914889688),-76.30628394,41.84391489,"1,109","1,922",JERRYS GUN SHOP,47 RIDGE ROAD,ROME,PA,18837,D,-1,5702472054,"http://maps.google.com/maps?q=41.84391489,-76.30628394",{5F474DDF-77C8-4060-8138-6CC9C80490A3},"16,673"
POINT (-75.226163403417 41.556783890525),-75.2261634,41.55678389,50,219,WAL MART 2480,723A OLD WILLOW AVE,HONESDALE,PA,18431,D,-1,5702519543,"http://maps.google.com/maps?q=41.55678389,-75.2261634",{67E60FE6-1E46-44FA-9F51-E833F01C642E},"16,211"
POINT (-75.254350590384 41.57453633284),-75.25435059,41.57453633,702,"1,240",WAYNE COUNTY TREASURER,925 COURT ST,HONESDALE,PA,18431,D,-1,5702535970,"http://maps.google.com/maps?q=41.57453633,-75.25435059",{D7A8137B-63B4-4847-8EC3-3CD8ADA49EBE},"16,545"
POINT (-76.139310617581 41.263136109051),-76.13931062,41.26313611,644,"1,205",THE BAIT BUDDIES,671 PRICHARDS ROAD,HUNLOCK CREEK,PA,18621,D,-1,5702567780,"http://maps.google.com/maps?q=41.26313611,-76.13931062",{65EAAE77-9D4B-4E4B-B7DC-59040947D1BB},"16,494"
POINT (-76.443585433776 41.776551596063),-76.44358543,41.7765516,149,620,BRADFORD COUNTY TREASURER,301 MAIN ST,TOWANDA,PA,18848,D,-1,5702651700,"http://maps.google.com/maps?q=41.7765516,-76.44358543",{B7352446-8807-4CE3-A7D3-2F5CE510A736},"16,323"
POINT (-76.415931635882 41.770931185723),-76.41593164,41.77093119,277,733,FULMERS SPORTING GOODS,1137 GOLDEN MILE ROAD,WYSOX,PA,18854,D,-1,5702656639,"http://maps.google.com/maps?q=41.77093119,-76.41593164",{25B7E109-2B57-42FD-9FA7-E8C4149EE7E1},"16,377"
POINT (-76.617521864512 40.962362429188),-76.61752186,40.96236243,451,993,MONTOUR COUNTY TREASURER,435 E FRONT STREET,DANVILLE,PA,17821,D,-1,5702713016,"http://maps.google.com/maps?q=40.96236243,-76.61752186",{307537E3-EB82-4863-BA04-2C896692A121},"16,438"
POINT (-75.877854840227 41.833476142111),-75.87785484,41.83347614,452,994,MONTROSE SPORTING GOODS,51 PUBLIC AVE,MONTROSE,PA,18801,D,-1,5702783154,"http://maps.google.com/maps?q=41.83347614,-75.87785484",{BA120F7B-EF90-4657-97E4-B3E7FFD6A068},"16,439"
POINT (-75.877364385235 41.834076994816),-75.87736439,41.83407699,630,"1,171",SUSQUEHANNA CO TREASURER,105 MAPLE ST,MONTROSE,PA,18801,D,-1,5702784600,"http://maps.google.com/maps?q=41.83407699,-75.87736439",{37CE1146-52DD-451A-A873-472DF017901D},"16,490"
POINT (-75.476932984746 41.585565221908),-75.47693298,41.58556522,717,"1,296",WHITES CROSSING SPORT SHOP,298 CANAAN ST,CARBONDALE,PA,18407,D,-1,5702824699,"http://maps.google.com/maps?q=41.58556522,-75.47693298",{F086F652-9BD7-4DE3-9068-766A2984AC87},"16,133"
POINT (-76.785513525871 40.859456049829),-76.78551353,40.85945605,,,AAA EAST CENTRAL SUNBURY,1001 MARKET ST,SUNBURY,PA,17801-2459,F,-1,5702864507,"http://maps.google.com/maps?q=40.85945605,-76.78551353",{264DD26B-990C-40BB-9890-88387B325ACE},"20,700"
POINT (-74.80010394912 41.324881814138),-74.80010395,41.32488181,514,"1,069",PIKE COUNTY TREASURER,506 BROAD ST,MILFORD,PA,18337,D,-1,5702963442,"http://maps.google.com/maps?q=41.32488181,-74.80010395",{CBC2AEE9-5554-4174-90B0-B17555E59FBA},"16,458"
POINT (-74.811254413349 41.327585627861),-74.81125441,41.32758563,513,"1,068",PIKE COUNTY OUTFITTERS,106 ROUTE 6,MILFORD,PA,18337,D,-1,5702969492,"http://maps.google.com/maps?q=41.32758563,-74.81125441",{00F74946-0230-46F1-A895-CC0AB5D4692C},"16,457"
POINT (-76.787762797748 41.785712142206),-76.7877628,41.78571214,319,849,HOOVER HARDWARE AND GIFT SHOP,816 CANTON ST,TROY,PA,16947,D,-1,5702973445,"http://maps.google.com/maps?q=41.78571214,-76.7877628",{1D1C2B77-E307-4DA8-8EAF-17AFFA49081A},"16,390"
POINT (-75.686817599143 41.395622240229),-75.6868176,41.39562224,50,"1,887",WAL MART 4276,1325 MAIN STREET,TAYLOR,PA,18517,D,-1,5703093510,"http://maps.google.com/maps?q=41.39562224,-75.6868176",{B54478DF-CAA3-42FD-98FB-48490AAAC5A3},"16,289"
POINT (-77.133650834296 41.566755725154),-77.13365083,41.56675573,"5,613","5,613",BLACK CREEK SPORTS,8028 ROUTE 414,LIBERTY,PA,16930-9619,G,-1,5703246503,"http://maps.google.com/maps?q=41.56675573,-77.13365083",{D59ED4E5-0C4D-4FC2-A718-47733F1F92C2},"21,445"
POINT (-75.738174048578 40.863530498228),-75.73817405,40.8635305,175,650,CARBON COUNTY TREASURER,4 BROADWAY,JIM THORPE,PA,18229,D,-1,5703252251,"http://maps.google.com/maps?q=40.8635305,-75.73817405",{95CB76B8-DEDF-4A0B-817D-F3D815FDA32F},"16,337"
POINT (-77.002222863365 41.240586136221),-77.00222286,41.24058614,411,931,LYCOMING COUNTY TREASURE,48 W 3RD ST,WILLIAMSPORT,PA,17701,D,-1,5703272249,"http://maps.google.com/maps?q=41.24058614,-77.00222286",{1DFA563C-6F5A-432D-896F-341907DC335E},"16,426"
POINT (-76.403673002733 40.571624002142),-76.403673,40.571624,"1,302","2,165",PINE GROVE GUNS AND AMMO,183 TREMONT RD,PINE GROVE,PA,17963,G,-1,5703450295,"http://maps.google.com/maps?q=40.571624,-76.403673",{906079D3-B863-4F03-93D3-8F54754EABA8},"16,788"
POINT (-76.416060843264 40.557493131696),-76.41606084,40.55749313,941,"1,725",DAVID C KEEFER GUNSMITH,138 KEEFER RD,PINE GROVE,PA,17963,G,-1,5703454490,"http://maps.google.com/maps?q=40.55749313,-76.41606084",{30A4ADE0-2C05-4E1E-A3FF-6BEE5933F4CA},"16,615"
POINT (-75.67888131329 41.405670783786),-75.67888131,41.40567078,483,"1,029",ONE STOP SPORT SHOP,628 LUZERNE ST,SCRANTON,PA,18504,D,-1,5703463474,"http://maps.google.com/maps?q=41.40567078,-75.67888131",{348CAAE5-FCB3-492B-BB98-7BC0E5B58028},"16,450"
POINT (-76.504646943773 41.840458398303),-76.50464694,41.8404584,125,579,BISHOP TRUE VALUE HARDWARE,23449 ROUTE 220,ULSTER,PA,18850,D,-1,5703583722,"http://maps.google.com/maps?q=41.8404584,-76.50464694",{D12F8D18-BD20-4B79-93FE-21BBFB9C57CA},"16,315"
POINT (-76.915848035099 41.261008423252),-76.91584804,41.26100842,50,155,WAL MART 1887,1015 N LOYALSOCK AVE,MONTOURSVILLE,PA,17754,D,-1,5703685450,"http://maps.google.com/maps?q=41.26100842,-76.91584804",{FEF8729A-DFC6-480D-B6A2-63E205052FC4},"16,231"
POINT (-76.84615913835 40.824768365216),-76.84615914,40.82476837,50,185,WAL MART 2185,980 N. SUSQUEHANNA TRAIL,SELINSGROVE,PA,17870,D,-1,5703741230,"http://maps.google.com/maps?q=40.82476837,-76.84615914",{DBDBA9FE-97F2-4A91-B085-0EA5409DCE7E},"16,254"
POINT (-76.877568494206 40.693514465874),-76.87756849,40.69351447,315,846,HILSHERS GENERAL STORE,5254 S SUSQUEHANNA TRAIL,PORT TREVORTON,PA,17864,D,-1,5703741550,"http://maps.google.com/maps?q=40.69351447,-76.87756849",{503CCF25-EC12-4551-98EE-95E210E44273},"16,389"
POINT (-75.64021125498 41.464037201757),-75.64021125,41.4640372,50,151,WAL MART 1884,900 COMMERCE BLVD,DICKSON CITY,PA,18519,D,-1,5703832354,"http://maps.google.com/maps?q=41.4640372,-75.64021125",{21A82D5C-A15B-4022-98FD-0793DE0EE251},"16,185"
POINT (-75.740468600037 40.812380149872),-75.7404686,40.81238015,50,183,WAL MART 2169,1731 BLAKESLEE BLVD DR E,LEHIGHTON,PA,18235,D,-1,5703863356,"http://maps.google.com/maps?q=40.81238015,-75.7404686",{9FCF6F05-ABDB-40C0-9FCB-B61FED45C21E},"16,221"
POINT (-76.370255869996 41.045594133043),-76.37025587,41.04559413,"1,203","2,037",MAPLE RIDGE SPORTS CENTER,402 MAIN STREET,ORANGEVILLE,PA,17856,D,-1,5703875099,"http://maps.google.com/maps?q=41.04559413,-76.37025587",{F8E25464-C7C1-4036-8949-8B799E0CC136},"16,725"
POINT (-76.456721720957 41.00310728107),-76.45672172,41.00310728,194,679,COLUMBIA COUNTY TREASURE,11 W MAIN ST,BLOOMSBURG,PA,17815,D,-1,5703895626,"http://maps.google.com/maps?q=41.00310728,-76.45672172",{C57D3911-3C30-4A49-BA2D-34DCAC33DA35},"16,346"
POINT (-76.488135815426 41.011285629079),-76.48813582,41.01128563,50,147,WAL MART 1794,100 LUNGER DRIVE,BLOOMSBURG,PA,17815,D,-1,5703895750,"http://maps.google.com/maps?q=41.01128563,-76.48813582",{67071F6F-4F5E-4E9D-BD94-89BF4BD8EC20},"16,171"
POINT (-76.486452889115 41.016009819207),-76.48645289,41.01600982,"1,072","1,901",DUNHAM'S SPORTS 87,225 COLUMBIA MALL DRIVE,BLOOMSBURG,PA,17815,D,-1,5703899681,"http://maps.google.com/maps?q=41.01600982,-76.48645289",{579F7A9C-FF0F-4809-9233-5FB978626BA0},"16,637"
POINT (-76.244085571337 41.932268587738),-76.24408557,41.93226859,,"5,529",TUCKERS SPORTING GOODS,7030 LARAYSVILLE RD,ROME,PA,18837,D,-1,5703958090,"http://maps.google.com/maps?q=41.93226859,-76.24408557",{974471FA-AAAA-412F-825A-51F3599AA05E},"18,162"
POINT (-77.272944540093 41.202053738982),-77.27294454,41.20205374,"1,057","1,845",NATIONAL SPORTING GOODS,1241 ALLEGHENY ST,JERSEY SHORE,PA,17740,D,-1,5703980271,"http://maps.google.com/maps?q=41.20205374,-77.27294454",{669C9EF9-030A-4A5F-BB1F-0FB6862B0010},"16,630"
POINT (-77.231780092004 41.191260087825),-77.23178009,41.19126009,885,"1,659",PGC-NORTHCENTRAL REGIONAL HDQ,1566 S STATE ROUTE 44,JERSEY SHORE,PA,17740,D,-1,5703984744,"http://maps.google.com/maps?q=41.19126009,-77.23178009",{560CA081-7AA6-4803-B063-8B7C47017A74},"16,584"
POINT (-76.448373990534 41.0012075654),-76.44837399,41.00120757,,"5,530",BLOOMSBURG TITLE TAG & NOTARY,550 EAST ST,BLOOMSBURG,PA,17815,D,-1,5704160878,"http://maps.google.com/maps?q=41.00120757,-76.44837399",{F6E62535-2B87-4962-A100-CE36CAE8EF62},"18,148"
POINT (-77.048402362242 41.263502155452),-77.04840236,41.26350216,,"2,213",KNITTLE FREY AG CENTER,2101 SWEELEY AVE,WILLIAMSPORT,PA,17701,G,-1,5704198347,"http://maps.google.com/maps?q=41.26350216,-77.04840236",{43486463-4F7D-4F86-8468-D812E2734E14},"21,459"
POINT (-75.264354398271 40.998848899709),-75.2643544,40.9988489,697,"1,977",DICKS SPORTING GOODS 1127,500 COMMERCE BLVD,STROUDSBURG,PA,18360,D,-1,5704217501,"http://maps.google.com/maps?q=40.9988489,-75.2643544",{9D9E722C-9DB7-4F93-80E4-BA0AE4E9642B},"16,534"
POINT (-75.192533346602 40.985756537299),-75.19253335,40.98575654,239,749,DUNKELBERGER'S SPORTS OUTFITTER #585,585 MAIN ST,STROUDSBURG,PA,18360,D,-1,5704217950,"http://maps.google.com/maps?q=40.98575654,-75.19253335",{93E514FB-A2D0-451B-9629-B554DAB4FB8A},"16,363"
POINT (-75.182672399591 40.99125052617),-75.1826724,40.99125053,50,211,WAL MART 2368,355 LINCOLN AVE,EAST STROUDSBURG,PA,18301,D,-1,5704248415,"http://maps.google.com/maps?q=40.99125053,-75.1826724",{A9D48A33-EF28-4BBD-AB90-22E2B22AA111},"16,189"
POINT (-76.193015544341 40.727939742261),-76.19301554,40.72793974,50,227,WAL MART 2535,500 TERRY RICH BLVD,SAINT CLAIR,PA,17970,D,-1,5704291959,"http://maps.google.com/maps?q=40.72793974,-76.19301554",{66B54F26-164A-4BC4-A767-6F36B5D3FF31},"16,251"
POINT (-75.58537945368 41.052185399994),-75.58537945,41.0521854,,,BOULDER LAKE CLUB,127 LAKE HARMONY ROAD,LAKE HARMONY,PA,18624,F,-1,5704438433,"http://maps.google.com/maps?q=41.0521854,-75.58537945",{8552F84E-91EB-450E-B2DA-8BFA0D6C036B},"20,708"
